id,sentence
q10_11_page_47-0013,"Một đường từ thôn An-Thổ phủ Tuy-An đến thôn Long-Uyên ước 100 dặm (1), Một đường từ thôn Củng-Sơn huyện Sơn-Hòa (những đường kể sau đây đều thuộc huyện này) đến xã Thạnh-Nghiệp giáp phủ Tuy-Hòa dài 100 dặm; 1 đường từ thôn Phú-Sơn đến thôn Hòa-Lộc giáp huyện hạt Đồng-Xuân dài 90 dặm; 1 đường từ thôn Củng-Sơn đến thôn tổng-Binh giáp huyện hạt Đồng-Xuân 100 dặm."
q10_11_page_47-0014,(1) Không đúng 100 dặm.
q10_11_page_47-0015,Đây biên sai.
q10_11_page_48-0001,BẾN ĐÒ
q10_11_page_48-0002,ĐÒ CÂY DỪA
q10_11_page_48-0003,"Ở thôn Mỹ-Tài, phủ Tuy-An."
q10_11_page_48-0004,ĐÒ CHỢ MAI
q10_11_page_48-0005,"Ở thôn Hà-Yến, phủ Tuy-An."
q10_11_page_48-0006,ĐÒ CÂY. XANH (?)
q10_11_page_48-0007,"Ở thôn Long-Uyên, phủ Tuy-An."
q10_11_page_48-0008,ĐÒ ĐÁ-CẢN
q10_11_page_48-0009,"Ở thôn Phú-Tân, phủ Tuy-An."
q10_11_page_48-0010,ĐÒ PHÚ-LỄ
q10_11_page_48-0011,"Ở thôn Phú-Lễ, phủ Tuy-Hòa."
q10_11_page_48-0012,ĐÒ NGỌC-LÃNG
q10_11_page_48-0013,"Ở thôn Ngọc-Lãng, phủ Tuy-Hòa."
q10_11_page_48-0014,ĐÒ TRƯỜNG-THẠNH
q10_11_page_48-0015,"Ở thôn Trường-Thạnh, phủ Tuy-Hòa."
q10_11_page_48-0016,ĐÒ HẢO-SƠN
q10_11_page_48-0017,"Ở thôn Hảo-Sơn, phủ Tuy-Hòa."
q10_11_page_50-0001,CẦU CỐNG
q10_11_page_50-0002,"(Theo đường cái quan có 27 sở cầu đá, xây trong niên-hiệu Minh-Mqng, và 36 sở cầu gỗ) (Thuộc phủ Tuy-An)"
q10_11_page_50-0003,CẦU NGÂN SƠN
q10_11_page_50-0004,"Ở địa-phận xã Ngân-Sơn, có 3 sở: 1 sở dài 45 thước, 1 sở dài 70 thước, 1 sở dài 28 thước."
q10_11_page_50-0005,CẦU PHÚ TÁN
q10_11_page_50-0006,"Ở địa phận thôn Phú-Tân, dài 11 thước."
q10_11_page_50-0007,CẦU PHÚ-THẠNH
q10_11_page_50-0008,"Ỏ' địa-phận thôn Phú-Thạnh, dài 36 thước."
q10_11_page_50-0009,CẦU PHÚ-PHONG
q10_11_page_50-0010,"Ở địa-phận thôn Phú-Phong, dài 15 thước."
q10_11_page_50-0011,CẦU PHÚ-LONG
q10_11_page_50-0012,"Ở địa-phận thôn Phú-Long, dài 18 thước."
q10_11_page_50-0013,CẦU PHÚ-ĐIỀM
q10_11_page_50-0014,"Ở địa-phận thôn Phú-Điềm, dài 14 thước."
q10_11_page_51-0001,CẦU HÒA ĐA
q10_11_page_51-0002,"Ở địa-phận thôn Hòa-Đa, dài 6 thước."
q10_11_page_51-0003,(Thuộc phủ Tuy-Hòa)
q10_11_page_51-0004,CẦU MỸ-KHÊ
q10_11_page_51-0005,"Ở xã Mỹ-Khê, có 5 số: 1 số dài 48 thước, 1 số dài 36 thước, 1 số dài 18 thước, 1 số dài 25 thước, 1 số dài 60 thước."
q10_11_page_51-0006,CẦU PHÚ-KHÊ
q10_11_page_51-0007,"Ở địa-phận thôn Phú-Khê, có 5 sở: 1 sở dài 50 thước, 1 sở dài 70 thước, 1 sở dài 11 thước, 1 sở dài 75 thước, 1 sở dài 10 thước."
q10_11_page_51-0008,CẦU ĐÔNG-MỸ
q10_11_page_51-0009,"Ở địa-phận thôn Đông-Mỹ, có 3 sở: 1 sở dài 20 thước, 1 sở dài 22 thước, 1 sở dài 23 thước."
q10_11_page_51-0010,CẦU PHÚ-LÁM
q10_11_page_51-0011,"Ở địa-phận thôn Phú-Lâm, có 4 sở: 1 sở dài 32 thước, 1 sở dài 16 thước, 1 sở dài 5 rưỡi thước, 1 sở dài 16 thước."
q10_11_page_51-0012,(Thuộc huyện Đồng-Xuân)
q10_11_page_51-0013,CẦU LONG-THANH
q10_11_page_51-0014,"Ở địa-phận thôn Long-Thạnh, có 2 sở: 1 sở dài 34 thước, 1 sở dài 30 thước."
q10_11_page_51-0015,CẦU THẠCH- KHÊ
q10_11_page_51-0016,"Ở địa-phận thôn Thạch-Khê, dài 50 thước"
q10_11_page_52-0001,CẦU CHÁNH-LỘC
q10_11_page_52-0002,"Ở địa-phận thôn Chánh-Lộc, dài 30 thước."
q10_11_page_52-0003,CẦU LONG-BÌNH
q10_11_page_52-0004,"Ở địa-phận thôn Long-Bình, có 4 sở: 1 sở dài 290 thước, 1 sở dài 50 thước, 1 sở cầu đá xây 6 lỗ cống dài 10 thước, 1 sở dài 230 thước."
q10_11_page_52-0005,CẦU KHOAN-HẬU
q10_11_page_52-0006,"Ở địa-phận thôn Khoan-Hậu, dài 30 thước."
q10_11_page_52-0007,CẦU TRIỀU-SON
q10_11_page_52-0008,"Ở địa-phận thôn Triều-Sơn, dài 38 thước."
q10_11_page_53-0001,ĐÊ ĐIỀU
q10_11_page_53-0002,ĐÊ NHỎ HỘ-THÀNH
q10_11_page_53-0003,"Ở phủ Tuy-An, phía sau bên trái Tỉnh-thành cũ, dài 292 trượng, rộng 1 trượng, cao 4 thước 5 tấc."
q10_11_page_53-0004,Đắp năm Minh-Mạng thứ 9 (1828).
q10_11_page_53-0005,ĐÊ TRIỀU-SƠN
q10_11_page_53-0006,"Ở thôn Triều-Sơn, huyện Đồng-Xuân."
q10_11_page_53-0007,"Đầu niên-hiệu Gia-Long, Cai-đội An đắp để ngăn nước mặn."
q10_11_page_53-0008,ĐÊ AN-MỸ
q10_11_page_53-0009,"Ở huyện Đồng-Xuân, tục-danh đập sông Cây-Dừa: mùa xuân, hạ đắp, mùa thu, đóng lỏ."
q10_11_page_53-0010,Chỗ đây có bến đò.
q10_11_page_53-0011,ĐÊ CAO-XÁ
q10_11_page_53-0012,"Ở xã Cao-Xá, phủ Tuy-An, dài 457 trượng."
q10_11_page_53-0013,Tương-truyền bà Thị-Trung người tỉnh Khánh-Hòa quyên tiền đắp bờ đê này và làm 6 sở cầu.
q10_11_page_53-0014,"Xét đây là 1 con đường đọc theo núi sát bên sông, rừng khe xen lộn, ở núi thì nhiều ác thú, ở sông thì có cá sấu, người đi qua phải kiêng đè."
q10_11_page_54-0001,Ở thôn Long-Uyên Ở thôn Định-Trung.
q10_11_page_54-0002,Ở thôn Xuân-Phú Ở thôn Ngâu-Sơn.
q10_11_page_54-0003,Ở tbòn Định-Phong Ở thôn Tân-Phú.
q10_11_page_54-0004,Ở thôn Mỹ-Thạnh Ở thôn Tuy-Dương.
q10_11_page_54-0005,CHỢ BÚA
q10_11_page_54-0006,"(Có 26 sở, đồng niên bqc thuế 984 đồng) (Thuộc phủ Tuy-An)"
q10_11_page_54-0007,CHỢ LONG-UYÊN
q10_11_page_54-0008,CHỢ BÀ-LIÊN
q10_11_page_54-0009,CHỢ DÃ
q10_11_page_54-0010,CHỢ PHIÊN-SỚM
q10_11_page_54-0011,CHỢ ĐÈO
q10_11_page_54-0012,CHỢ GÀNH
q10_11_page_54-0013,CHỢ PHIÊN-THỬ
q10_11_page_54-0014,CHỢ LÂM
q10_11_page_55-0001,CHỢ BÀU-SÚNG
q10_11_page_55-0002,Ở thòn Phú-Long.
q10_11_page_55-0003,CHỢ QUÁN-CAU
q10_11_page_55-0004,Ở thôn Phong-Phú. (Thuộc phủ Tuy-Hòa)
q10_11_page_55-0005,CHỢ DINH
q10_11_page_55-0006,Ở thôn Năng-Tĩnh.
q10_11_page_55-0007,CHỢ TRIỀU
q10_11_page_55-0008,Ở thôn Sơn-Triều
q10_11_page_55-0009,CHỢ VÀNH
q10_11_page_55-0010,Ở thôn Phước-Mỹ
q10_11_page_55-0011,CHỢ BÀN
q10_11_page_55-0012,Ở thôn Bàn-Nham
q10_11_page_55-0013,CHỢ MỸ
q10_11_page_55-0014,Ở thôn Mỹ-Thạnh.
q10_11_page_55-0015,CHỢ PHÚ
q10_11_page_55-0016,Ở thôn Phú-Lâm.
q10_11_page_55-0017,CHỢ VINH
q10_11_page_55_56-0001,Ở thôn Phú-Thứ. (Thuộc huyện Đồng-Xuân)
q10_11_page_56-0001,CHỢ SÔNG-CẦU
q10_11_page_56-0002,Ở thôn Long-Bình.
q10_11_page_56-0003,CHỢ GÒ-DUỐI
q10_11_page_56-0004,Ở thôn Tân-Thạnh.
q10_11_page_56-0005,CHỢ PHIÊN-THÀNH
q10_11_page_56-0006,Ở thôn Bình-Chánh.
q10_11_page_56-0007,CHỢ VŨNG-LÂM
q10_11_page_56-0008,Ở thôn Tân-Thạnh. (?)
q10_11_page_56-0009,CHỢ MỚI
q10_11_page_56-0010,Ở thôn Trung-Lương. (Thuộc huyện Sơn-Hòa)
q10_11_page_56-0011,CHỢ ĐỒN
q10_11_page_56-0012,Ở thòa Vân-Sơn.
q10_11_page_56-0013,CHỢ LÒ-TRE
q10_11_page_56-0014,Ở thôn Thạnh-Nghiệp.
q10_11_page_56-0015,CHỢ MỚI
q10_11_page_56-0016,Ở thôn Phong-Lạc.
q10_11_page_56-0017,CHỢ ĐỒN
q10_11_page_56-0018,Ở thôn Củng-Sơn.
q10_11_page_57-0001,NHÂN VẬT
q10_11_page_57-0002,LƯƠNG. VĂN-CHÁNH
q10_11_page_57-0003,"Ông người phủ Tuy-Hòa buổi đầu khai quốc, làm chức Đô-chỉ-huy-sứ thuộc Vệ Thiên-vũ, đi đánh Chiêm-Thành, phá Hồ-Thành, thăng chức «Phụ-quốc Thượng-tướng-quân Phù-nghĩa-hầu»."
q10_11_page_57-0004,"Sau được đổi qua chức Trấn-dinh, ông chiêu tập lưu-dân, khai khần đất hoang."
q10_11_page_57-0005,"Khi mất trở nên linh-ứng, được gia tặng «Phù-quốc Công-liệt Thượng-đẳng-thần»."
q10_11_page_57-0006,CHÂU-VĂN-TIẾP
q10_11_page_57-0007,"Nguyên trước ông là người huyện Phù-Mỹ (Bình-Định), sau đời vào Đồng-Xuân."
q10_11_page_57-0008,"Ông có tài lực xuất chúng, thuở Tây-Sơn nổi lên, dụ đỗ ông không theo, rồi rủ bọn mán thỏ dựng nghĩa-kỳ, nêu 4 chữ: «Lương-Sơn Tá Quốc», do đường thượng thẳng vào Gia-Định theo vua Thế Tồ."
q10_11_page_57-0009,Sau làm lần đến chức Đô-đốc-cơ Quận-công.
q10_11_page_57-0010,Khi đánh nhau với Tây-Sơn bị thua phải qua Tiêm xin viện binh.
q10_11_page_57-0011,"Lúc trở về giao chiến với quân địch, ông nhảy qua thuyền giặc, bị giặc đánh chết."
q10_11_page_57-0012,"Sau được tặng chức Quận-công, thờ chung ở Thế-miếu, gia phong «Lâm-Thao Quận-công»."
q10_11_page_57-0013,NGUYỄN-LONG
q10_11_page_57_58-0001,"Người huyện Đồng-Xuân (những nhân vật sau đây cũng đều ở Đồng-Xuân) có công ở Vọng-Các (1) và từng lập công chính (1) Vọng-Các là kinh-đô Tiêm-La, lúc ấy vua Gia-Long cùng bầy tôi chạy qua ở Vọng-Các, để chờ cơ-hội trở về khôi-phục giang-sơn, phạt được trao chức Thượng-đạo Tướng-quân, người ta gọi là Long-tướng-quân."
q10_11_page_58-0001,"Ông đóng giữ các chỗ hiềm yếu ở An-Sơn, chiêu tập quân nghĩa-dõng đánh giặc, được thăng Chưởng-cơ."
q10_11_page_58-0002,Khi tuổi già xin về hưu rồi mất tại nhà.
q10_11_page_58-0003,NGUYỄN-VĂN-LƯC
q10_11_page_58-0004,"Ông có công ở Vọng-Các, làm đến Võ-an-chi Cai-đội; đi tòng chinh bị tử trận, được tặng Cầm-y-vệ Cai-cơ."
q10_11_page_58-0005,"Em ông tên là Liêm, cũng có công ở Vọng-Các, làm Võ-an-chi Đội-trưởng, đi tòng chinh bị trận vong được tặng Cầm-y Cai-đội."
q10_11_page_58-0006,VÕ-VĂN-TÀI
q10_11_page_58-0007,"Ông có công ở Vọng-Các, làm đến chức Thuộc-nội Cai-cơ quản-ban Trực-tả-vệ Vệ-uý."
q10_11_page_58-0008,"Năm Tân-dậu (1801) theo ông Lê-Văn-Duyệt đánh giặc ở đồng Bình-Thạnh bị trận vong, được tặng Chưởng-cơ và được thờ theo 2 miếu Hiền-trung và Trung-hưng."
q10_11_page_58-0009,MAI-TẤN-VAN
q10_11_page_58-0010,"Có công ở Vọng-Các, thiên chức Đốc-chiến-cai-cơ."
q10_11_page_58-0011,"Ô g lập nhiều chiến công được thăng Chưởng-cơ, ra làm Trấn thủ Bình-Hòa, khi già xin chi cấp ngạch bồng ở Vọng-Các."
q10_11_page_58-0012,"Em ông có 2 người: Vĩnh và Vị cũng có công ở Vọng-Các; ông Vĩnh làm Chưởng-cơ, ông Vị làm Cai-đội."
q10_11_page_58-0013,NGUYỄN-VĂN-DƯƠNG
q10_11_page_58-0014,"Buồi đầu trung-hưng ông ở đội Thị-hậu, đến Thuận-Hóa dò thám quân địch có công, thăng lần đến Vệ-úy."
q10_11_page_58-0015,"Sau đánh giặc ở Thị-Nại bị trận vong, được tặng «Dương-vũ Công-thần Trấn-quốc Thượng-tường-quâu» và được thờ vào miều Trung-hưng Công-thần."
q10_11_page_59-0001,NGUYỄN VĂN-NGUYỆN
q10_11_page_59-0002,Xuất thân thế nào không khảo cứu được.
q10_11_page_59-0003,"Năm Gia-Long nguyên niên (1802) giữ đồn Thạch-Thành, có công kiềm chế trộm cườp, phủ-dụ nhân dân ở biên-giới."
q10_11_page_59-0004,"Năm thứ 3 (1804) ông kiêm giữ cửa tấn Đà-Diễn, năm thứ 4 (1805) về kinh bài kiến vua rồi trở về lãnh chức cũ."
q10_11_page_59-0005,"Sau ông mất, được tặng chức «Dương-võ công-thần Trấn-quốc Thượng-tướng-quân»."
q10_11_page_59-0006,"Lại có ông Nguyễn-Văn-Đăng, có công trong buổi đầu trung-hưng, làm đến chức Phó-vệ-uý, khi mất được tặng chức Chưởng cơ, thờ chung vào đền Trung-hưng Công-thần."
q10_11_page_59-0007,ĐÀO-TRÍ
q10_11_page_59-0008,"Ông thuở nhỏ ưa đọc sách, khi lớn lên đi đầu quân có công được thăng lần đến Chưởng-vệ."
q10_11_page_59-0009,"Đầu niên-hiệu Tự-Đức ra quyền tổng-đốc Nam-Nghĩa, có điều-trần quân-sự, được vua khen ngọi, liền trao cho chức Thống-chế Tham-tán Hải-An quân-vụ."
q10_11_page_59-0010,"Ông lập nhiều chiến công, được thự lện Đô-đốc Chưởng-phủ-sự, lãnh tổng-đốc Định-An."
q10_11_page_59-0011,"Sau đi đẹp giặc bị thua phải đoạt mất chức, nhưng được ở lại tùy phái hiệu lực."
q10_11_page_59-0012,Dần sau lại được khai phục chức Chưởng-vệ.
q10_11_page_59-0013,Đến tuổi già xin về hưu.
q10_11_page_59-0014,Khi-mất đã 80 tuổi. PHỤ LỤC: Hiếu-tử
q10_11_page_59-0015,NGUYỄN-VĂN-TỰU
q10_11_page_59-0016,"Người ở huyện Đồng-Xuân (mấy ông sau đây cũng ở huyện này), có tánh chí hiếu: cha mẹ mất, ông dựng lều ở bên mả đề tang 3 năm, đội đất đắp thành năm mộ."
q10_11_page_59-0017,"Việc ấy thấu đến vua, trong niên-hiệu Thiệu Trị, được ban cấp tấm biển đề chữ «Hiếu Thuận Khả-Phong» (Lòng thảo thuận đáng nêu làm phong hóa) và ban cho bạc và đoạn (một thứ hàng tốt)."
q10_11_page_59-0018,"Con ông tên là Thiệu cũng có hiếu hạnh được tâu lên, niên-hiệu Thiệu-Trị được vua ban cho tấm biển đề chữ: «Khắc Thiệu (1) Hiếu-Phong» (nối được gia-phong hiếu thảo)."
q10_11_page_60-0001,PHẠM-VĂN-THU
q10_11_page_60-0002,"Ông phụng sự cha mẹ chí hiếu: bà mẹ mất, cất lều ở bên mả 3 năm, đội đất đắp thành nấm mộ."
q10_11_page_60-0003,"Nơi ấy có nhiều cọp qua lại bên mả, ông Thu cứ tự nhiên làm việc không hề động tâm, mà cọp cũng không hề làm hại."
q10_11_page_60-0004,Năm Tự-Đức nguyên niên(1848) ông được tặng biển biểu dương đức hạnh.
q10_11_page_60-0005,TÔ-HỶ
q10_11_page_60-0006,Ông có tánh chí hiếu.
q10_11_page_60-0007,"Cha mẹ mất, cất lều ở nơi mộ 3 năm, vì ưu-tư lâu ngày thành bệnh, người ta khuyên ông về nhà, ông không chịu nghe theo."
q10_11_page_60-0008,Năm Tự-Đức thứ 11 (1858) được nêu thưởng.
q10_11_page_60-0009,NGUYỄN PHÁC
q10_11_page_60-0010,"Có tánh chí hiếu: Cha ông bị bệnh nặng, ông đốt hương khẩn vái xin đề ông chết thế cho cha."
q10_11_page_60-0011,"Khi cha mất ông làm lều ở nơi mộ, phụng sự như lúc còn sống."
q10_11_page_60_61-0001,"Lều ở gần núi, cọp (1) Chữ «thiệu» dùng trong câu này có hai nghĩa: Thiệu là tên ông Thiệu và nghĩa chữ «thiệu» là nối, thường qua lại, nhưng ông không hề trốn tránh."
q10_11_page_61-0001,Đến lúc mãn tang ông mới về nhà.
q10_11_page_61-0002,"Sau mẹ mất, ông cũng làm như vậy."
q10_11_page_61-0003,Năm Tự-Đức 19 (1866) được nêu thưởng.
q10_11_page_61-0004,LÊ-VĂN-TRẠCH
q10_11_page_61-0005,"Người phủ Tuy-Hòa, mẹ mất ông cất lều ở bên mộ hết 3 năm mới về nhà."
q10_11_page_61-0006,"Cha ông bị bệnh phong (2) không cử động được, ông hầu hạ suốt ngày đêm không hề trề nải."
q10_11_page_61-0007,Khi cha mất cũng cất lều ở bên mộ như khi mẹ mất.
q10_11_page_61-0008,Năm Tự-Đức thứ 9 được nêu thưởng.
q10_11_page_61-0009,"(2) Phong: bệnh đầu phong, hay bệnh điên cuồng."
q10_11_page_62-0001,THẦY CHÙA
q10_11_page_62-0002,NGUYỄN-GIÁC-NGỘ
q10_11_page_62-0003,"Tên là Pháp-Liễu, người huyện Đồng-Xuân."
q10_11_page_62-0004,"Từ khi 5 tuổi đã theo ở chùa Bát-Nhã Long-Sơn, giữ lòng trong sạch để tu luyện, đan vỏ cây làm áo, tịch cốc 40 năm."
q10_11_page_62-0005,"Niên-hiệu Minh-Mạng thứ 20 (1839) được triệu về kinh, vua ngợi khen về sự khồ-hạnh (1) của thầy và ban cho chức Tăng-Cang, lại hạ chiếu cho quan địa-phương sửa sang chùa lại."
q10_11_page_62-0006,"Năm Thiệu-Trị thứ 3 (1843), Thầy về kinh ở chùa Diệu-Đế, sau bị bệnh mà mất, thọ 70 tuổi."
q10_11_page_62-0007,NGUYỄN-BÌNH
q10_11_page_62-0008,"Thuở đầu ông đến tu ở chùa Kim-Cang, giữ được hạnh kiềm, cấm giới."
q10_11_page_62-0009,"Năm Minh-Mạng 21 (1840) đến kinh chúc thọ nhà vua, được ban cấp độ-diệp (tức là văn bằng) và giới-đao (cái dao đeo trong mình)."
q10_11_page_62-0010,"Trở về chùa, mất khi 60 tuổi (1) Khổ hạnh: Hạnh kiếm cực khổ."
q10_11_page_62-0011,"Trong các tôn-giáo trên thế giới như Phật-giáo, Bà-La-Môn-giáo, Cơ-Đốc-giáo đều có 1 phái tu theo khổ-hạnh."
q10_11_page_62-0012,"Nghĩa là chuyên giữ tâm-thân khác khổ, làm những việc người khác không làm dược, có khi quên cả sinh-mạng (Từ nguyên)"
q10_11_page_63-0001,THỔ SẢN
q10_11_page_63-0002,XOAI
q10_11_page_63-0003,"Sản xuất ở huyện Đồng-Xuân, ngon hơn các nơi, có lệ đem cống hiến."
q10_11_page_63-0004,SÁP VÀNG
q10_11_page_63-0005,"Sản xuất ở nguồn Thạch-Thành, trước kia có thuế."
q10_11_page_63-0006,MỰC LÀM BẰNG KHÓI
q10_11_page_63-0007,Sản-xuất ở phủ Tuy-An.
q10_11_page_63-0008,CHIẾU CÙ-DỤ
q10_11_page_63-0009,"Sản-xuất ở huyện Đồng-Xuân và phủ Tuy-Hòa, khi trước có thuế."
q10_11_page_63-0010,MẬT ONG
q10_11_page_63-0011,"Sản-xuất ở 2 nguồn Thạch-Thành và Hà-Duy, khi trước có thuế."
q10_11_page_63-0012,NGÀ VOI
q10_11_page_63-0013,"Sản-xuất ở nguồn Hà-Duy, khi trước có thuế."
q10_11_page_63-0014,HOA BÔNG GÒN
q10_11_page_63-0015,"Sản-xuất ở nguồn Thạch-Thành, khi trước có thuế."
q10_11_page_64-0001,TRẦU LÁ
q10_11_page_64-0002,Sản-xuất ở nguồn Thạch-Thành.
q10_11_page_64-0003,CÂY TÔ-HẠP-HƯƠNG
q10_11_page_64-0004,"Sản xuất ở huyện Đồng-Xuân, nhựa cây này dùng làm thuốc."
q10_11_page_64-0005,"Niên-hiệu Minh-Mạng 18, hình cây này được chạm vào Anh-đỉnh."
q10_11_page_64-0006,HỘT SA-NHƠN
q10_11_page_64-0007,Sản-xuất ở 2 nguồn Thạch-Thành và Hà-Duy.
q10_11_page_64-0008,Có thuế (các sản vật dưới đây cũng vậy).
q10_11_page_64-0009,CÂY GIÁNG-HƯƠNG
q10_11_page_64-0010,CÂY TRẦM. HƯƠNG
q10_11_page_64-0011,CÂY KỲ-NAM
q10_11_page_64-0012,CÂY TRÂM
q10_11_page_64-0013,CÂY CÀ-NÁ
q10_11_page_64-0014,CÂY GIỖI
q10_11_page_64-0015,CÂY XOẢI
q10_11_page_64-0016,MÂY NGỰA
q10_11_page_64-0017,MÂY RỒNG
q10_11_page_64-0018,(Mấy thứ trên đều sản xuất ở miền núi).
q10_11_page_64-0019,NGỰA
q10_11_page_64-0020,"Ở các huyện đều có, trong đường làng ngựa đi từng bầy người ta mua bán dùng để chuyên chở, đàn bà cũng cưỡi giỏi."
q10_11_page_65-0001,"TRÂU, DÊ, GÀ, CỌP, VOI, HEO, GẤU, CHỒN, Các vật trên này đều sẵn-xuất ở miền núi."
q10_11_page_65-0002,CON KỲ-NHÔNG (tắc-kè)
q10_11_page_65-0003,HẢI-SÂM
q10_11_page_65-0004,"Con Đồn-đột biển, có 2 loại đen và trắng."
q10_11_page_65-0005,"NGAO, SÒ, CÁ, RÙA, TRẠNH HAY BA-BA Các vật trên đều có ở miền biển các huyện."
q10_11_page_65-0006,HẾT
q10_11_page_66-0001,ĐẠI-NAM NHẤT-THỐNG-CHÍ
q10_11_page_66-0002,(QUYỂN 11)
q10_11_page_66-0003,TỈNH KHÁNH-HÒA
q10_11_page_66-0004,"Từ đông đến tây 59 dặm, từ nam đến bắc hơn 272 dặm."
q10_11_page_66-0005,Từ phía đông Tỉnh-thành đến biên 21 dặm; tây đến động Mán-rừng 38 dặm; nam đến địa-giới huyện An-Phước đạo Ninh-Thuận 117 dặm; bắc đến địa-giới phủ Tuy-Hòa tỉnh Phú-Yên 155 dặm; đông-nam đến địa-giới Ninh-Thuận 89 dặm; tây-nam đến xứ mán 71 dặm; đông-bắc đến biên 91 dặm; tây-bắc đến động Mán 97 dặm.
q10_11_page_66-0006,Từ tỉnh-lỵ đến Kinh-đô (Huế) 1011 dặm.
q10_11_page_68-0001,KIẾN TRÍ DUYÊN CÁCH
q10_11_page_68-0002,"(Kiến thiết y cũ hay đổi mới) Nguyên xưa là nước Nhật-Nam Khiếu-ngoại (Xét theo «Hán thơ» chép: phía nam nước Nhật-Nam có nước Hoàng-Chi và các mản Nhật-Nam khiếu-ngoại, đều xưng là nước «Khiếu-Ngoại»."
q10_11_page_68-0003,"Sách «Vân-Đài-Loại-Ngữ» của Lê-Quý-Đôn triều Lê dẫn sách Tống-Bạch-Ngữ nói «Mã-Viện đời Hán khi đi đánh Giao-Chỉ tiến vào phía nam hơn 400 dặm đến nước Lâm-Ấp, lại tiến vào phía nam hơn 200 dặm nữa đến nước Tây-Đồ-Di, tôi chỗ Tương-Châu lập giới-hạn, chia biên-cảnh cùng nước Tây-Đồ-Di»."
q10_11_page_68-0004,Sách ấy lại nói: Nước Tây-Đồ-Di sau bị Chiêm-Thành thôn tính).
q10_11_page_68-0005,Sau là đất của Chiêm-Thành.
q10_11_page_68-0006,"Đời Lê, niên-hiệu Hồng-Đức năm đầu (1470), vua Thánh-Tôn đi đánh Chiêm-Thành, phá thành Đồ-Bàn, bắt vua Chiêm; tướng nước Chiêm là Bô-Từ-Trì chạy đến Phan-Lung (Phan-Rang) chiếm cứ đất ấy tự xưng là Chiêm-Thành-vương, ngự trị dược một phần năm nước ấy."
q10_11_page_68-0007,"Vua Lê nhon đó sắc phong cho Trì, để y phụng nạp cống lễ."
q10_11_page_68-0008,"(Sách «Dư Địa Chí» của Nguyễn-Trãi chép: Lê Thánh Tôn đánh Chiêm-Thành, mở đất đến Thạch-Bi, còn 4 phủ ở Phan-Định trở vô nam vẫn là địa-giới của Chiêm."
q10_11_page_68-0009,"«Minh-Sử» chép: «Sứ thần của vua Chiêm nói: «Cổ lai đất đai của nước ấy có 27 xứ, 4 phủ 7 châu 22 huyện, mà An-Nam lấy đi, chỉ còn có 5 xứ, từ Bang-Đô-Lang đến Chân-I áp mà thôi»."
q10_11_page_68-0010,"Bang-Đô-Lang, Phan-Lung có lẽ là đất Phan-Rang, tức nay là 2 hạt An-Phước và Tuy-Hòa, còn 5 xứ nói trên tức là các xứ Phố-Hài, Phố-Châm, Phan-Rang, Phan-Thiết, và Phan-Lý (Phan-Rý), nay thuộc các hạt Ninh-Thuận, Bình-Thuận Triều Nguyễn, đời Thái-Tông Hiếu-Triết Hoàng-Đế, năm thứ 5 là năm Quý-Tỵ (1653), vua Chiêm là Bà-Tranh xâm phạm biên cảnh, Thái-Tông sai Cai-Cơ Hùng-Lộc đánh dẹp, người Chiêm đầu hàng."
q10_11_page_68-0011,"Nhân đó lấy đất từ sông Phan-Rang về hướng đông đến đầu địa-giới Phú-Yên đặt làm 2 phủ: Thái-Khương, Diên-Ninh và gồm 5 huyện là: Quảng-Phước, Tân-Định (2 huyện này thuộc phủ Thái-Khương), Phước-Điền, Vĩnh-Xương và Hoa-Châu (3 huyện này thuộc phủ Diên-Ninh)."
q10_11_page_68-0012,"Đời vua Anh-Tông Hiếu-Nghĩa Hoàng-Đế năm Canh-Ngọ là năm thứ 3 (1690), đổi phủ Thái-Khương làm phủ Bình-Khương."
q10_11_page_69-0001,"Năm Nhâm-Tuất là năm thứ 11 đời vua Thế-Tông Hiếu-Võ-Hoàng-Đế (1742) đổi phủ Diên-Ninh làm phủ Diên-Khánh, lại đặt dinh Bình-Khương, cho 2 phủ lệ thuộc vào."
q10_11_page_69-0002,"Đời vua Duệ-Tông Hiếu-Định Hoàng-Đế, năm Quý-tỵ là năm thứ 8 (1773), Tây-Sơn chiếm cứ."
q10_11_page_69-0003,"Năm Quý-Sửu (1793) Thế-Tổ Cao-Hoàng-Đế thu phục đất ấy rồi đặt chức Lưu-thủ, Cai-bộ và ký-lục; lại sai xây thành Diên-Khánh, và cho 1 vị đại thần trấn thủ."
q10_11_page_69-0004,Năm Gia-Long thứ 2 (1803) đổi dinh Bình.
q10_11_page_69-0005,"Khương làm dinh Bình-Hòa, phủ Bình-Khương làm phủ Bình-Hòa."
q10_11_page_69-0006,Năm thứ 7 (1808) lại đổi dinh Bình-Hòa làm trấn Bình-Hòa.
q10_11_page_69-0007,Năm Minh-Mạng thứ 12 (1831) đổi phủ Bình-Hòa làm phủ Ninh-Hòa.
q10_11_page_69-0008,"Năm thứ 13 (1832) mới phân hạt làm tỉnh Khánh-Hòa, đặt 2 ty Bố, Án đề thuộc vào Tuần-phủ Thuận-Khánh và sát-nhập huyện Hoa-Châu vào hạt Phúc-Điền."
