pair_id	han_sentence	viet_sentence
HVB_001_008253	夫人間中使召侍御舟，遂投江死，國人義之，立祠以祀。	
HVB_001_008254	後太尊幸莅仁御舟，沿江行，見江岸有祠，怪問之，左右具以夫人祠對。 太尊測然曰：「果有靈，當報朕夢。 」是夜，夫人著占服入拜，見具道所由言，說不見。 太尊驚怪，命官致祭，封協太月元氏子，鄉貫失詳知正娘。	
HVB_001_008255	陳朝加封入章交簿，潘文漢之妻，中興初平定城被圍，氏在城中，國公武性使齎密表詣施耐行。	
HVB_001_008256	在途為賊所獲，考訊極至，終無所言。	
HVB_001_008257	元言蓬山縣人，年及笄，有美房務、務空務、運衛帶務、務司房堂濟之。	
HVB_001_008258	氏以死自守，堅奸不遂，乃扼長氏公綷福其喉而死。	Giặc dùng đủ mọi cách để khảo tấn, thị nhất thiết không chịu nói, rồi gieo mình xuống sông tự tử.
HVB_001_008259	明命元年旌第丁八縣八頗，有姿色邑人武登熹潛來逼奸，氏閉門東言罵，熹怒刺殺之。	"Nguyễn Thị Phiêu: người huyện Bồng Sơn, có nhan sắc, năm 20 tuổi bị Trần Văn Thụ cưỡng hiếp, thị không nghề, Văn Thụ ""giận, bóp cổ cho chết, năm Minh Mệnh thứ nhất, được biểu dương."
HVB_001_008260	明命十六年旌ammas元龍，蓬山縣人居，近山有老母，家計單寒。	Trần Thị Quyền: người huyện Bồng Sơn, có mẹ già.
HVB_001_008261	玉林採薪度口，一日氏與其母入山採柴，忽遇虎，母驚倒。 氏趕刀驅虎，扶其母回。	Nhà ở gần núi, một hôm thị cùng mẹ vào núi hái củi chợt gặp cọp, mẹ sợ quá ngã ra, thị cố sức đuổi cọp chạy và vực mẹ về nhà.
HVB_001_008262	久之母一夜不出，氏持刀隨之，虎關來，母倒下，氏以刀亂斫，虎倒斃。	Đêm nào mẹ ra ngoài thị cũng cầm dao theo đi, một đêm, mẹ vừa ra khỏi cửa có con cọp nhảy lại vồ, mẹ ngã, thị hết sức chém giết cọp.
HVB_001_008263	人多求娶氏，以無人侍養，不一肯。 及母汲，乃聽人入贅，以便省侍事父母。	Người đến dạm hỏi, thị không nhận lời, lấy cớ là không có người hầu nuôi mẹ; sau khi mẹ chết thị mới lấy chồng.
HVB_001_008264	嗣德元年旌匾曰“孝女可風”。	Năm Tự Đức thứ nhất, được, biểu dương.
HVB_001_008265	土產貴金有，或出符言少芻少俱出。	Vàng, sắt: đều sản ở huyện Phù Cát. Lương, sa, nhiễu, lãnh thâm, lụa, vải, sại nam: các thứ ấy đều sản ở huyện Tuy Viễn có hộ chuyên nghiệp.
HVB_001_008266	綏遠處貴令稅金吉縣沙卷希系蓬山二縣黑卷，出綏遠縣言諸縣皆有之。	
HVB_001_008267	明出蓬山安泰邑不鄉人舊有布稅，賴陽市故諺有賴文有稅糯二項，俗名不同。	
HVB_001_008268	有綠学堂後有務里堂業後育務白扁豆落花入志諸縣月出蓬春豆諸縣有之刀壽皆有古樹山縣者，	Ngô, hồ tiêu: sơn phận các huyện đều có. Quả xoài: ngon nhất là xoài ở huyện Phù Cát, Tuy Viễn, Tuy Phước, có lệ cống.
HVB_001_008269		Bùi Thị Tâm: người huyện Tuy Phước, bị người cùng làng là Võ Bằng Hy lẻn đến cưỡng hiếp, thị đóng cửa chửi mắng, tên Hy giận đâm chết. Năm Minh Mệnh thứ 16, được biểu dương.
HVB_001_008270	在即濛子也有象檬飯檬諸縣皆有綏遠素真符吉綏福三縣象樣最佳例有上進圓真一名蛇圓形如優壎菓色青而味芬匱真甘出綏遠安象源明命年間有貢與房大市。	Quả trà viên: sản ở núi An Tượng huyện Tuy Viễn, hình dáng như quả sung, sắc xanh, vị ngọt, đời Minh Mệnh có lệ cống, nay bỏ.
HVB_001_008271	運定艮支屋貴奇出蓬山符專有采田者，甜書四者等凡香書鼠奇南類出符吉縣爲多之。	Mít, chuối tiêu, thạch lựu, cau, mạng cầu, dứa gai,: các thứ ấy sản ở huyện Bồng Sơn, Phù Mĩ, Tuy Phước là ngon hơn cả. Bí, mướp, mướp đắng, dưa hấu: các thứ ấy sản ở huyện Phù Mĩ là ngon hơn cả. Hoàng tinh: sản ở hai huyện Bồng Sơn và Phù Mĩ. —m Đậu: có các thứ đậu ván, đậu đen, đậu trắng, đậu đỏ, đậu lạc v. v. trồng nhiều nhất là huyện Bồng Sơn, Phù Mĩ và Tuy Phước. Củ: có các thứ củ mài, củ từ, củ cải, v. v. trong nhiều ở huyện Phù Cát. Mía: phần nhiều trồng ở huyện Tuy Phước. Củ nâu: sản xuất ở nguồn An Tượng. Quả dừa: phần nhiều trồng ở các bến huyện Bồng Sơn, người ta dùng để ép dầu, bện thừng, mối lợi rất rộng. Trúc: có các thứ tre xanh, tre gai, tre đặc ruột, tre ống sáo và tre vàng v. v. Măng trúc: ngon nhất là măng ở thôn An Khê. Cà chua: phần nhiều sẵn ở huyện Tuy Viễn. Mây nước mây đá: sơn phận các huyện đều có me. Đầu dừa: sản ở huyện Phù Mĩ. Nón: nón lá non sản ở huyện Phù Cát, nón lá già sản ở huyện Tuy Phước. Phong đăng: sản ở nguồn Trà Bình, có thuế, mỗi năm nộp 650 cây.
HVB_001_008272	A俱出諸縣山源，	
HVB_001_008273	良俱出諸有採香戶， 採納百習易之處， 百縣山源龍司出海嶼燕戶旬出蓬山符上出帝歲常採納美爲多主吉之符美河羅山例酉出蓬山縣菩提社爲至泉俗有上進佳諺，	"Chè Nam: ngon nhất là chè ở hai huyện Bồng Sơn và Phù Cát. Lá vằng: Chữ Hán là ""cam khổ trà "" tức qua lô, sản ở núi Hà Rhuyện Phù Cát, có lệ cống. Gỗ kién kiền, trầm hương, kì nam (có thuế, mỗi người một năm 3 lạng): các thứ ấy, sơn phận các huyện đều có."
HVB_001_008274	有菩提酒之語系名雙分俱出綏因出綏遠河卯二諸縣皆繩豆卷遠縣火壽清源爲佳，	Song thần, bột đậu: đều sản ở huyện Tuy Viễn. Thuốc lá: ngon nhất là thuốc nguồn Hà Thanh.
HVB_001_008275	在二有蓬山津關， 乃上出蓬山白笠出符吉縣堰諸爲多相是津關堈青煙笠出綏福縣為子平源出茶海渚山芙二縣山源從旨俱出硝具出稅鴈汨美二縣縣皆有蓬水藤石藤諸縣硝吳檳榔山全庫爲佳哥那水榛木桂木 降香木檜水木木爰遠安上上日出綏閣雞鰻俱出諸竹算出系爲佳吉方遠縣日山	Mãn đường đăng: ven núi đều có, có thuế, mỗi năm nộp 488 cây. Sáp ong: có thuế, mỗi năm phải nộp như sau: nguồn Phương Kiệu 340 cân linh, nguồn Thạch Bàn 56 cân linh, nguồn Trà Bình 18 cần linh, sở Trường Tân 13 cân linh, nguồn Trà Vân 13 cân linh. Mật ong: sản ở nguồn Thạch Bàn, có thuế, mỗi năm nộp 8 cân 10 lạng. Lộc nhung: các núi nguồn đều có. Dầu phụng: các huyện đều có. Diêm tiêu: sản ở huyện Phù Mĩ. Yến sào: sản ở các đảo ngoài biển, có thuế, hàng năm mỗi người phải nộp 10 cân Gà thiến: các huyện đều có. Ngựa: các huyện đều có. Trâu, dê, gà, chó, lợn, cọp, voi, gấu, nai, hươu.
HVB_001_008276	諸縣山晉系工潭有之符孔雀雉有之具縣鱺魚美爲佳例有貢出緩遠虬鳥賊魚美縣出符水母皆有平溪巨蛇山爲	Cá chình: sông, đầm các huyện đều có, có lệ cống. Chim công: sẵn ở hai huyện Bong Sơn và Phù Mĩ. Cá mực: sản ở huyện Phù Mĩ. Sứa: sản ở hai huyện Phù Mĩ và Tuy Phước. Con dông: sản ở các động cát ven biển cá, vích, sam, sò.
HVB_001_008277	多縣爲多平定四十九大南一統志公卷九出符美殺虎象鹿俱有之諸山分充志卷之九止大南一三今。	
HVB_001_008278	富安省東西相距七十里，南北相距一百七十三里。	Từ đông đến tây 70 dặm, từ nam đến bắc 173 dặm.
HVB_001_008279	東至海十六里，西至蠻局五十四里，南至大嶺夾慶和省寧和縣界一百二十三里，北至虬蒙山夾平定省綏福縣界五十里。	Từ tỉnh-lỵ xuống phía đông đến biển 16 dặm Tây đến động mán 54 dặm; nam đến đèo Đại-Lãnh giáp giới huyện Ninh-Hòa tỉnh Khánh-Hòa 123 dặm; bắc đến núi Cù-Mông giáp-giới huyện Tuy-Phước tỉnh Bình-Định 50 dặm.
HVB_001_008280	北進京七百三十一里。	Theo phía bắc đến kinh-đô 731 dặm.
HVB_001_008281		(Kiến thiết để yên cũ hay thay đổi mới) Nguyên xưa là đất Việt-Thường.
HVB_001_008282	貿易天文翼軫分野鶉尾之次，建置沿革古越裳地，秦屬象郡，漢屬日南郡，疆域無考，秦漢以來略耳。	Đời nhà Tần thuộc về Tượng-Quận, đời nhà Hán thuộc quận Nhật-Nam (Từ Tần Hán về sau cương-vực không khảo-cứu được, nên đây tạm cử đại lược mà thôi).
HVB_001_008283	姑舉其竟為林邑所併，後沒於占為婆苔春今台沱浪之地。	Sau bị Lâm-Áp thôn tính, rồi bị Chiêm-Thành chiếm lấy làm đất Bà-Đài (tức nay là Xuân-Đài), Đà-Lãng.
HVB_001_008284	黎聖尊鴻德六年征占拓地至此，以石碑嶺為界。	Đời Lê-Thánh-Tôn, niên-hiệu Hồng-Đức thứ 6 đánh Chiêm-Thành mở đất đến đây, lấy núi Thạch-Bi làm giới hạn, nhưng từ núi Cù-Mông vào nam còn thuộc Man-lèo.
HVB_001_008285	然自虬蒙以南尚屬蠻獠，水額嘉裕皇帝戊寅二十一年十月，黎光興授梁文政鎮邊宜元年，招集流民幹虬蒙苔墾荒地於沱浪。	Qua triều Nguyễn đời vua Gia-Dụ-Hoàng-Đế (Chúa Tiên nhà Nguyễn năm thứ 21 là năm Mậu-dần 1578), vua ủy ông Lương-Văn-Chánh làm Trấn-biên-quan, chiêu tập lưu-dân đến Cù-Mông, Bà-Đài, khần đất hoang ở Đà-Diễn.
HVB_001_008286	辛亥五十四年十二年，黎弘定占人侵邊，命主事文封姓缺討平之，以其地為同春綏和二縣置富安府屬廣南營，命為留守。	Năm thứ 54, Tân-hợi, người Chiêm xâm lấn biên-cảnh, vua sai Chủ-sự là Văn-Phong dẹp yên, lấy đất ấy làm 2 huyện Đồng-Xuân và Tuy-Hòa, đặt phủ Phú-Yên thuộc dinh Quảng-Nam và dùng ông làm Lưu-thủ.
HVB_001_008287	熙尊皇帝己巳十六年元年，黎德隆文封叛，命副將阮榮運商理討之，立鎮邊營，後曰富安營，設巡撫官。	Đời vua Hy-Tôn Hoàng-Đế (Nguyễn-Phúc-Nguyên) năm thứ 16 (Kỷ-tỵ, Lê-Đức-Long nguyên-niên, 1629) Văn-Phong phản-nghịch, vua sai Phó-tướng Nguyễn-Vinh đánh dẹp rồi lập dinh Trấn-biên, sau gọi là Phú-Yên-dinh, đặt quan Tuần-thủ; lại ở theo những chỗ duyên-biên gần biên đặt làm 38 thuộc.
HVB_001_008288		Đời vua Thuộc: lệ thuộc dưới chính quyền; một vùng rộng chia làm nhiều khu vực, cũng như thôn ấp vậy, mỗi thuộc có một Thuộc-Trưởng.
HVB_001_008289		Duệ-Tôn Hoàng-Đế (Nguyễn-Phúc-Thuần) năm thứ 9, Quý-tỵ (1773, năm Lê-Cảnh-Hưng 34 tức 1773), đất này bị Tây-Sơn chiếm cứ, đầu lúc trung-hưng mới thâu phục.
HVB_001_008290	又於十二年為僞西竊據，中興初收復，嘉隆七年改為鍾置鎭守。	Qua năm Gia-Long thứ 7 đổi làm Trấn và đặt chức Trấn-thủ.
HVB_001_008291	明命七年復為富安府，置知府，十二年改為綏安府屬平定統轄。	Năm Minh-Mạng thứ 7 lại đặt làm Phú-Yên-phủ đặt chức Tri-phủ. Năm thứ 12 đổi làm Tuy-An-phủ thuộc vào Bình-Định.
HVB_001_008292	十三年分轄陞為富安省，設布按二司隸平富總督統轄。	Năm thứ 13 phân hạt, thăng làm Phú-Yên-tỉnh, đặt 2 ty Bố-chính và Án-sát, thuộc Bình-Phú tổng-đốc thống-hạt.
HVB_001_008293	嗣德六年改為道，置管道一，文書冊籍冠以平定省。	Năm Tự-Đức thứ 6 đổi làm Đạo, đặt 1 Quản-đạo, văn-thơ sở sách phải viết 3 chữ Bình-Định-tỉnh lên đầu.
HVB_001_008294	十二年增置宣撫使，十六年。	Năm thứ 12 đặt thêm chức Tuyên-phủ-sứ; năm thứ 16 giảm chức Tuyên-phủ, lại đặt Chính Phó quản-đạo.
HVB_001_008295	省宣撫置正副管道各一，二九年復為省，置布按二司，統轄如故。	Năm thứ 29 lại đặt làm tỉnh với 2 ty Bố, Án, cũng thống hạt như cũ (thống hạt Bình-Phú tổng-đốc).
HVB_001_008296	成泰十三年，夏司京口守生縣為府，復析綏安、綏和、同春三府縣。	Năm Thành-Thái 11 lại đặt chức Tri huyện huyện Đồng-Xuân, thuộc phủ Tuy-An, và thăng huyện Tuy-Hoa làm phủ.
HVB_001_008297	上游設為山和縣，置知縣隸綏和府。	Sau lại cắt miền thượng-du của 2 phủ Tuy-An, Tuy-Hoa và huyện Đồng-Xuân đặt làm huyện Sơn-Hoa, đặt chức Tri huyện, thuộc vào phủ Tuy-Hoa.
HVB_001_008298	今領府二，縣二。	
HVB_001_008299	安之於距省二十一里，東西距三十五里，一多川，南北距四十三里，東至海十里，西里行空裡，行後間里，北至同春縣界十三里。	Từ phủ-lỵ xuống phía đông đến biển 10 dặm; tây đến địa-giới huyện Sơn-Hòa 25 dặm; nam đến địa-giới phủ Tuy-Hòa 30 dặm; bắc đến giáp-giới huyện Đồng-Xuân 13 dặm.
HVB_001_008300	原富安府，明命十二年改今名，十三年分轄置知府兼理同春，統轄綏和。	Nguyên trước là phủ Phú-Yên, năm Minh-Mạng 12 đổi lại tên này. Năm thứ 13 chia ra từng hạt, đặt chức Tri-phủ kiêm-lý Đồng-Xuân thống hạt Tuy-Hòa.
HVB_001_008301		Năm Tự-Đức thứ 6 đổi làm Kiêm-lý: Nghĩa là huyện Đồng-Xuân không đặt viên Tri huyện-viên phủ Tuy-An phải kiêm-lý (kiêm-lý nghĩa như kiêm-trị) Thống hạt: nghĩa là huyện Tuy-Hòa tuy có viên Tri huyện, nhưng ở dưới quyền viên phủ Tuy-An thống quản.
HVB_001_008302		Đạo, do Đạo kiêm-lý phủ.
HVB_001_008303	嗣德六年改爲道，由道兼理，二十九年改爲省，復置知府，統轄如故。	Năm 29 đổi làm Tỉnh, lại đặt Tri-phủ thống hạt như cũ.
HVB_001_008304	成泰十一年陞綏和縣爲府，復置同春縣知縣，摘轄內之春山，總分設爲安山、安海二總，春榮總分設爲安榮、安德二總，又摘山和縣八社村設爲安富總隸府管轄。	Năm Thành-Thái 11 thăng huyện Tuy-Hòa làm phủ, và đặt Tri huyện huyện Đồng-Xuân, trích tổng Xuân-Sơn trong hạt chia đặt làm 2 tổng An-Sơn và An-Hải; trích tổng Xuân-Vinh chia đặt làm 2 tổng An-Vinh và An-Đức; lại trích 8 xã thôn ở huyện Sơn-Hòa đặt làm tổng An-Phú đều thuộc phủ quản-hạt Còn 2 tổng Xuân-Đài và Xuân-Sơn-thượng cải thuộc huyện Đồng-Xuân.
HVB_001_008305	存春臺、 春上山二總改摘隸幹同春縣， 今統轄同春， 領總五， 社村坊六十， 司三系， 距省三里， 東西距四十一里， 南一深世登行學學間至蠻境四十里， 南至綏安府界十一里，	Cách tỉnh 3 dặm. Từ đông đến tây 41 dặm, từ nam đến bắc 46 dặm.
HVB_001_008306	北至平定省綏福縣界三十五里。	Từ huyện-lỵ xuống phía đông giáp biển 1 dặm; lên phía tây đến đất Mọi 40 dặm; phía nam đến địa-giới phủ Tuy-An 11 dặm; bắc giáp-giới huyện Tuy-Phước tỉnh Bình-Định 35 dặm.
HVB_001_008307		Huyện này đặt ra từ thuở đầu khai-quốc (Vào năm Tân-hợi khi Văn-Phong đánh dẹp Chiêm-Thành, như đã nói trên). Năm Minh-Mạng thứ 7 huyện này thuộc phủ Tuy-An kiêm-lý.
HVB_001_008308		Năm Tự-Đức thứ 6 do đạo kiêm-lý.
HVB_001_008309	國初置，明命七年屬府兼理，嗣德六年由道兼理，成泰十一年復置知縣，摘綏安府轄之春臺總，分設爲春臺、春平二總，與春上山總改爲春峯總。	Năm Thành-Thái 11 triều đình lại đặt Tri huyện, trích lấy tổng Xuân-Đài của phủ Tuy-An chia đặt làm 2 tổng Xuân-Đài và Xuân-Bình, cùng tổng Xuân-Sơn-thượng cải tên làm tổng Xuân-Phong, lệ-thuộc vào huyện mà thuộc phủ Tuy-An thống hạt.
HVB_001_008310	濟務、學務攝八山和縣之山春總，今安日手距省四十領總三社村。	Năm thứ 12 trích lấy 6 thôn trong tổng Xuân-Phong của huyện hạt này tháp-nhập vào tổng Sơn-Xuân huyện Sơn-Hòa. Huyện Đồng-Xuân nay lãnh 3 tổng.
HVB_001_008311	坊邑四十七卷，禾府五里，東西距二十九里，南北距三十三里。	Cách tỉnh 45 dặm, Từ đông đến tây 29 dặm, từ nam đến bắc 33 dặm.
HVB_001_008312	東至海四里，西至山和縣界二十五里，南至慶和省寧和府界二十五里，北至綏安府界八里。	Từ phủ-lỵ xuống phía đông đến biên 4 dặm; phía tây đến giới huyện Sơn-Hòa 25 dặm; phía nam đến giới phủ Ninh-Hoà tỉnh Bhánh-Hoà 25 dặm; phía bắc đến giới phủ Tuy-An 8 dặm.
HVB_001_008313	國初置，明命七年屬府，兼理。	Thuở đầu khai-quốc, phủ này được đặt làm huyện (vào năm Tân-Hợi đã nói trên).
HVB_001_008314	嗣德六年由道兼理，成泰十一年陞為府，置知府，統轄山和縣。	Năm Minh-Mạng thứ 7 thuộc phủ Tuy-An kiêm-lý, đến năm Tự-Đức thứ 6 do Đạo kiêm lý.
HVB_001_008315	原領總五難移勦秤，十二年摘山和縣之山祥總十二社村，設為和祥總隸距省，今領總六社村。	Năm Thành-Thái 11 triều-đình cải thăng làm phủ, đặt Tri-phủ thống bạt huyện Sơn-Hòa, lãnh coi 5 tổng (Hoà-Đa, Hoà-Bình Hoà-Mỹ, Hoà-Lạc, Hoà-Lộc). Năm thứ 12 trích lấy 12 xã thôn trong tổng Sơn-Tường của huyện Sơn-Hòa đặt làm tổng Hoà-Tường thuộc về phủ này.
HVB_001_008316		Nay phủ Tuy-Hòa lãnh 6 tổng.
HVB_001_008317		109 xã, thôn, phường, ấp
HVB_001_008318	坊邑一百九山禾農五十八里，東西距四十五里，南北距四十二里。	Cách tỉnh 58 dặm. Từ đông đến tây 45 dặm, từ nam đến bắc 42 dặm.
HVB_001_008319	東至綏安府界十五里，西至蠻境三十里，南至行後市務運司行濟市市院市務監市務司局務司半原殺安綏和同春縣地。	Từ huyện-lỵ xuống phía đông đến giới phủ Tuy-An 15 dặm; phía tây đến đất Mán 30 dặm; phía nam đến giới phủ Tuy-Hòa 11 dặm rưỡi; phía bắc đến giới huyện Đồng-Xuân 30 dặm rưỡi.
HVB_001_008320		Nguyên trước là đất của Tuy-An, Tuy-Hòa và Đồng-Xuân.
HVB_001_008321	成泰十一年析三府縣上游諸總，設為山樂山春山祥山平四總置焉。	Năm Thành-Thái 11 chia cắt các tổng thượng-du của 3 phủ huyện đặt làm 4 tổng Sơn-Lạc, Sơn-Xuân, Sơn-Tường và Sơn-Bình đặt làm huyện này.
HVB_001_008322	十二年摘轄內八社村，插八綏安府十二社村，插八綏和府見仍以原摘山祥市動建建適財定創定念為一總書名，不今領總四社村。	Năm thứ 12 trích lấy 8 xã thôn trong huyện hạt này tháp-nhập phủ Tuy-An, và 12 xã thôn nữa tháp-nhập phủ Tuy-Hòa (có nói rõ ở trên).
HVB_001_008323	坊邑四十三，	Nay huyện Sơn-Hòa lãnh 4 tổng, 43 xã thôn, phường, ấp.
HVB_001_008324		Còn phần đất dư lại thuộc 4 thôn trong tổng Sơn-Tường (sau khi đã trích nhập Tuy-An và Tuy-Hòa) và cắt các xã trong tổng Sơn-Bình cận với 4 thôn ấy hiệp làm một tổng (để y tên cũ là tổng Sơn-Tường).
HVB_001_008325	形勢西控蠻獠， 東截海疆，	Phía tây chế ngự mán lèo, phía đông chận ngăn miền biển.
HVB_001_008326	大嶺峙其南， 虯蒙限其北，	Núi Đại-Lãnh đứng phía nam, núi Cù-Mông chế phía bắc.
HVB_001_008327	名山則石碑王山霧馬諸山為之表鎭， 名水則沱演石盤富銀諸江為之襟帶， 湖潭交相前與回，	Núi có tiếng dựng nên hình thắng, thì có Thạch-Bi, Chủ-Sơn và Vụ-Mã; sông có danh bao bọc yếu xung, thì có Đà-Diễn, Thạch-Bàn và Phú-Ngân. Lại còn hồ đầm xen lộn, cồn đảo ôm quanh, cửa biển đầu nguồn, khách buôn tụ tập.
HVB_001_008328	每口定心出學民居稍稠， 物力富盛， 亦一中要處也。	Đất tuy hẹp nhỏ, mà dân cư khá đông, sản vật dồi dào, ấy cũng là một yếu-xử bực trung vậy.
HVB_001_008329	運春溫和，夏多熱，秋冬之交多雨潦，天氣漸涼，冬至始覺寒，農務高四六七月播。	Lúc thu đông giao tiếp thì mưa lụt nhiều, và khí trời lần mát, đến tiết đông-chí mới biết lạnh.
HVB_001_008330	十一、十二月收低田，四、五月播，八、九月收，十一、十二月播，來年三四月收。	Nói về mùa nông: ruộng cao, tháng 6, 7 gieo, tháng 11, 12 gặt; ruộng thấp tháng 4, 5 gieo, tháng 8, 9 gặt; hoặc tháng 11, 12 gieo, tháng 3, 4 sang năm mới gặt.
HVB_001_008331	秋或嗇雨，高田早，低田晚，夏或嗇雨，低田早，高田晚。	Hoặc như mùa thu không mưa thì ruộng cao phải gieo sớm, ruộng thấp gieo muộn; hoặc mùa hạ không mưa thì ruộng thấp phải làm sớm, ruộng cao làm muộn.
HVB_001_008332	山堰水車，隨地灌漑。	Có thể ngăn đáp nơi chân núi, hoặc làm xe nước tùy địa-thế để tưới ruộng.
HVB_001_008333	歲非大稔，亦得中熟。	Nếu không được mùa lớn, thì cũng được trung bình.
HVB_001_008334	田家常瞻雲星為候，定志見平，惟近山者稍有嵐氣耳。	Nhà nông thường xem theo mây sao trên trời để định kỳ-hạn trồng tỉa (có nói rõ trong Bình-Định-Chí). Ở nơi gần núi thường có ít nhiều khí độc lam-chương, làm cho người sinh bệnh.
HVB_001_008335	四民常業，士之從學者少，惟農功稍為得力，雖山林窮僻，亦有小小田莊，可见地無遺利，商賣亦多有之。	Nghề nghiệp sinh nhai đủ 4 hạng dân (sĩ nông công thương), nhưng ít có người chuyên theo việc học; duy có việc làm nông thì hơi đắc lực. Tuy chỗ rừng núi hẻo lánh cũng có điền trang chút ít, chỗ nào cũng có hoa lợi không bỏ đất hoang.
HVB_001_008336		Người buôn bán cũng khá nhiều.
HVB_001_008337		Dân ở dọc miền núi thì gánh chở muối sắt để đổi chác với dân mọi.
HVB_001_008338	沿山則撞載鹽，上蠻胷易，沿海多造竹板船，越海行商，百工器用則甚粗拙。	Dân ở miền biển thì làm nhiều thuyền nan vận tải bán buôn.
HVB_001_008339		Những sản-phẩm của các nghề thợ rất thô vụng.
HVB_001_008340	民俗樸厚，喪祭亦簡，遇有祈報，多設俳優演劇，酬酢往來，率多浪費。	Dân-tục chất-phác thuần-hậu, việc ma chay cúng tế cũng giản-tiện, nhưng gặp việc cầu thần hay lễ tạ, thường bày ra cuộc hát xướng diễn kịch, thù tạc vãng-lai, lãng-phi rất nhiều.
HVB_001_008341	男則尋櫛插頭，女則銀釧環頸，娶妻則出贅，故民居寓貫與正貫參錯焉。	Con trai thì đầu đắt lược sừng, con gái hay đeo xuyến kiềng bằng bạc. Lệ cưới vợ thường hay gửi rễ, nên dân cư-ngụ thường ở xen lộn với dân chánh-quán.
HVB_001_008342	至於歲辰節例，與平定略同，惟行用發市，全經後校學定房司墳墓多用石灰，微有異耳。	Ngoài ra tuế thời tiết-lễ đều giống như phong-tục Bình-Định, duy có phần mộ thì hay xây bằng vôi đá, là có khác hơn mà thôi.
HVB_001_008343	若夫上游諸蠻，肩遞年正月射牛祈年，謂之環柱禮，臘節冊出一豬會於蠻長行禮，謂之洗頭禮，此則蠻獠之遺風也。	Nói về phong tục ở các động mọi thượng-du: thường năm về tháng Giêng họ giết trâu tế cầu cho được mùa, ấy gọi là «lễ Hoàn-trụ». Tiết tháng chạp thì mỗi trại mọi đem l con heo, bội tại nhà người man-trưởng làm lễ, gọi là «lễ Tầy-đầu».
HVB_001_008344		Ấy là cổ-tục của mán lèo còn di lưu lại.
HVB_001_008345		Ở thôn Bình-Long huyện Đồng-Xuân.
HVB_001_008346	城池翁成，在同春縣平隆村，柴籬無有，濠畔周圍，名去二千二百十丈，原在綏安府春臺龍淵二村，地分成立安之守，立在原省城之内，安十一年移焉。	Thành rào bằng gai không có hảo, chu vi 2210 trượng. Nguyên trước ở lại 2 thôn Xuân-Đài, Long-Uyên thuộc phủ Tuy-An.
HVB_001_008347		Năm Thành-Thái thứ 11 được dời đến đây (2 phủ thành sau đây cũng dời vào năm này).
HVB_001_008348		Ở trong tỉnh-thành cũ, thuộc thôn An-Thồ: Thành chu vi bằng đất, dài 66 trượng 6 thước, có bờ bào Nguyên trước ở thôn Hội-Phú.
HVB_001_008349	下系多月不土村，周圍土壘長無蒙半，下事書在靜能村，竹籬縣治設在東福村，同春縣莅長四百四十尺，在寬厚村周圍學校年設下壽十山。	Ở thôn Năng-Tĩnh: Thành rào tre không bờ hảo (sau đây cũng vậy), chu vi 460 thước. Huyện-lỵ cũ nguyên ở thôn Đông-Phước.
HVB_001_008350		Ở thôn Khoan-Hậu, chu-vi đài 410 thước.
HVB_001_008351		Thiết-lập từ năm Thành-Thái 11, (sau đây cũng vậy).
HVB_001_008352	和縣莅長二百六十尺，在拱山村周圍，上省學淵村。	Ở thôn Củng-Sơn, chu vi dài 260 thước.
HVB_001_008353		Học hiệu
HVB_001_008354		Ở thôn An-Thổ phủ Tuy-An.
HVB_001_008355	成泰十一年移焉，剛在绥安府安土村，舊在龍救安府學，在學好拱會富村山寸。	Nguyên trước ở thôn Long-Uyên, năm Thành-Thái 11 dời đến chỗ đây.
HVB_001_008356	十一年設山和縣。	Ở thôn An-Thồ, nguyên trước ở thôn Hội-Phú. Ở thôn Khoan-Hậu, dựng năm Thành-Thái 11. Ở thôn Củng-Sơn, dựng năm Thành-Thái 11. Sau này được dòi ra Sông-Cầu nhưng không biết vào năm nào?
HVB_001_008357	嘉隆十八年，人數七千六百五十一人。	
HVB_001_008358	嗣徳年間，七千八百六人。 税钱九千七百四十二贯零。	Niên-hiệu Tự-Đức có 7806 người, tiền thuế thâu hơn 9742 quan.
HVB_001_008359	成泰十年，九千三百六十八人。 職色免五十九兩。 十一年新定搜銀正納免徭丁萬八百四十人，共銀二萬二千九百九十六元。	Năm Thành-Thái thứ 10: 9368 người (chức-sắc miễn-sai lệ được miền thuế, sau đây cũng vậy) đồng niên tiền thuế hơn 11627 quan, bạc thuế 52 lượng.
HVB_001_008360	六毛十八年，丁數一萬二千五百五十四人，免徭三百三十七人，正納一萬二千二百十七人，搜銀二萬七千七十八元，又公益銀四千八百八十四元，合共銀三萬一千九百六十二元。	Năm thứ 11, khoản bạc sưu được ấn-định thì, hạng chính-nạp (2 hạng miễn-diêu và đinh-tráng) cộng 10810 người và tổng số bạc thuế 22996đ60; năm thứ 18 số đinh lên tới 12554 người, hạng miễn-diêu 337 người, hạng chính-nạp 12217 người, bạc sưu 27078 đồng và bạc công-ích 4884 đồng, hiệp cộng 31962 đồng.
HVB_001_008361	枇田嘉隆嗣德年閒，原數田土二萬七千九百六十三畝零，徵粟一萬四千六百二十斛，錢一萬三千七百八十六貫。	
